name,value,year,lastValue,rank
Aaron Thomas,4554,1971,4554,62
Preston Carpenter,4457,1971,4457,63
Al Denson,4275,1971,4150,64
Danny Abramowicz,4189,1971,#N/A,65
Ben Hawkins,4138,1971,#N/A,66
Dave Kocourek,4090,1971,4090,67
Lance Rentzel,4065,1971,#N/A,68
Ray Mathews,3963,1971,3963,69
Jerry Smith,3902,1971,3675,70
Terry Barr,3810,1971,3810,71
Pete Brewster,3758,1971,3758,72
John David Crow,3699,1971,3699,73
Jim Mutscheller,3684,1971,3684,74
Jim Doran,3667,1971,3667,75
Bob Schnelker,3667,1971,3667,76
Billy Cannon,3656,1971,3656,77
Warren Wells,3655,1971,3655,78
Ken Kavanaugh,3626,1971,3626,79
Bob Boyd,3611,1971,3611,80
Don Maynard,11816,1972,11306,1
Lance Alworth,10266,1972,10071,2
Raymond Berry,9275,1972,9275,3
Billy Howton,8459,1972,8459,4
Tommy McDonald,8410,1972,8410,5
Carroll Dale,8085,1972,7768,6
Art Powell,8046,1972,8046,7
Don Hutson,7991,1972,7991,8
Bobby Mitchell,7954,1972,7954,9
Jimmy Orr,7914,1972,7914,10
Pete Retzlaff,7412,1972,7412,11
Boyd Dowler,7270,1972,7270,12
Lionel Taylor,7195,1972,7195,13
Elroy Hirsch,7029,1972,7029,14
Charley Hennigan,6823,1972,6823,15
Bob Hayes,6817,1972,6617,16
Charley Taylor,6669,1972,5996,17
Paul Warfield,6651,1972,6045,18
Jackie Smith,6588,1972,6181,19
Dante Lavelli,6488,1972,6488,20
Del Shofner,6470,1972,6470,21
Otis Taylor,6366,1972,5545,22
Max McGee,6346,1972,6346,23
Red Phillips,6044,1972,6044,24
Lenny Moore,6039,1972,6039,25
Sonny Randle,5996,1972,5996,26
Gary Garrison,5960,1972,5216,27
Bobby Joe Conrad,5902,1972,5902,28
Billy Wilson,5902,1972,5902,29
Fred Biletnikoff,5852,1972,5050,30
Mike Ditka,5812,1972,5614,31
Gail Cogdill,5696,1972,5696,32
Roy Jefferson,5671,1972,5121,33
Pete Pihos,5619,1972,5619,34
Mac Speedie,5602,1972,5602,35
Dave Parks,5588,1972,5046,36
Ray Renfro,5508,1972,5508,37
Chris Burford,5505,1972,5505,38
Bernie Casey,5444,1972,5444,39
Buddy Dial,5436,1972,5436,40
Frank Gifford,5434,1972,5434,41
Frank Clarke,5426,1972,5426,42
Tom Fears,5397,1972,5397,43
Bobby Walston,5363,1972,5363,44
Gary Ballman,5328,1972,5145,45
Gary Collins,5299,1972,5299,46
Elbert Dubenion,5294,1972,5294,47
Jack Snow,5277,1972,4687,48
John Mackey,5236,1972,5126,49
Hugh Taylor,5233,1972,5233,50
Elbie Nickel,5131,1972,5131,51
Johnny Morris,5059,1972,5059,52
Jim Colclough,5001,1972,5001,53
Joe Morrison,4993,1972,4954,54
Homer Jones,4986,1972,4986,55
George Sauer,4965,1972,4965,56
Paul Flatley,4905,1972,4905,57
Danny Abramowicz,4857,1972,4189,58
Jim Benton,4801,1972,4801,59
Kyle Rote,4797,1972,4797,60
Harlon Hill,4717,1972,4717,61
Ben Hawkins,4650,1972,4138,62
Gino Cappelletti,4589,1972,4589,63
Aaron Thomas,4554,1972,4554,64
Preston Carpenter,4457,1972,4457,65
Lance Rentzel,4430,1972,4065,66
John Gilliam,4369,1972,#N/A,67
Al Denson,4275,1972,4275,68
Jerry Smith,4255,1972,3902,69
Dave Kocourek,4090,1972,4090,70
Ray Mathews,3963,1972,3963,71
Terry Barr,3810,1972,3810,72
Pete Brewster,3758,1972,3758,73
John David Crow,3699,1972,3699,74
Jim Mutscheller,3684,1972,3684,75
Bob Schnelker,3667,1972,3667,76
Jim Doran,3667,1972,3667,77
Billy Cannon,3656,1972,3656,78
Warren Wells,3655,1972,3655,79
Ken Kavanaugh,3626,1972,3626,80
Don Maynard,11834,1973,11816,1
Lance Alworth,10266,1973,10266,2
Raymond Berry,9275,1973,9275,3
Billy Howton,8459,1973,8459,4
Tommy McDonald,8410,1973,8410,5
Carroll Dale,8277,1973,8085,6
Art Powell,8046,1973,8046,7
Don Hutson,7991,1973,7991,8
Bobby Mitchell,7954,1973,7954,9
Jimmy Orr,7914,1973,7914,10
Charley Taylor,7470,1973,6669,11
Pete Retzlaff,7412,1973,7412,12
Boyd Dowler,7270,1973,7270,13
Lionel Taylor,7195,1973,7195,14
Jackie Smith,7188,1973,6588,15
Bob Hayes,7177,1973,6817,16
Paul Warfield,7165,1973,6651,17
Elroy Hirsch,7029,1973,7029,18
Otis Taylor,6931,1973,6366,19
Charley Hennigan,6823,1973,6823,20
Fred Biletnikoff,6512,1973,5852,21
Dante Lavelli,6488,1973,6488,22
Del Shofner,6470,1973,6470,23
Max McGee,6346,1973,6346,24
Roy Jefferson,6266,1973,5671,25
Gary Garrison,6252,1973,5960,26
Red Phillips,6044,1973,6044,27
Lenny Moore,6039,1973,6039,28
Sonny Randle,5996,1973,5996,29
Bobby Joe Conrad,5902,1973,5902,30
Billy Wilson,5902,1973,5902,31
Mike Ditka,5812,1973,5812,32
Gail Cogdill,5696,1973,5696,33
Pete Pihos,5619,1973,5619,34
Dave Parks,5619,1973,5588,35
Mac Speedie,5602,1973,5602,36
Jack Snow,5529,1973,5277,37
Ray Renfro,5508,1973,5508,38
Chris Burford,5505,1973,5505,39
Bernie Casey,5444,1973,5444,40
Buddy Dial,5436,1973,5436,41
Frank Gifford,5434,1973,5434,42
Frank Clarke,5426,1973,5426,43
Tom Fears,5397,1973,5397,44
Gary Ballman,5366,1973,5328,45
Bobby Walston,5363,1973,5363,46
Danny Abramowicz,5317,1973,4857,47
Gary Collins,5299,1973,5299,48
Elbert Dubenion,5294,1973,5294,49
John Gilliam,5276,1973,4369,50
John Mackey,5236,1973,5236,51
Hugh Taylor,5233,1973,5233,52
Elbie Nickel,5131,1973,5131,53
Johnny Morris,5059,1973,5059,54
Jim Colclough,5001,1973,5001,55
Joe Morrison,4993,1973,4993,56
Homer Jones,4986,1973,4986,57
George Sauer,4965,1973,4965,58
Paul Flatley,4905,1973,4905,59
Jim Benton,4801,1973,4801,60
Kyle Rote,4797,1973,4797,61
Ben Hawkins,4764,1973,4650,62
Harlon Hill,4717,1973,4717,63
